Date,Chemical,Crop,Rate,Chemical
1/17/1994,0.0036776,Almond, Max Labeled Rate,Chlorpyrifos
1/18/1994,8.8624,Almond, Max Labeled Rate,Chlorpyrifos
1/19/1994,0.14376,Almond, Max Labeled Rate,Chlorpyrifos
1/20/1994,0.0094835,Almond, Max Labeled Rate,Chlorpyrifos
1/21/1994,0.006039,Almond, Max Labeled Rate,Chlorpyrifos
1/22/1994,0.0058538,Almond, Max Labeled Rate,Chlorpyrifos
1/23/1994,0.0057514,Almond, Max Labeled Rate,Chlorpyrifos
1/24/1994,0.0056528,Almond, Max Labeled Rate,Chlorpyrifos
1/25/1994,0.0055558,Almond, Max Labeled Rate,Chlorpyrifos
1/26/1994,0.0054594,Almond, Max Labeled Rate,Chlorpyrifos
1/27/1994,0.005366,Almond, Max Labeled Rate,Chlorpyrifos
1/28/1994,0.34384,Almond, Max Labeled Rate,Chlorpyrifos
1/29/1994,2.9615,Almond, Max Labeled Rate,Chlorpyrifos
1/30/1994,0.068088,Almond, Max Labeled Rate,Chlorpyrifos
1/31/1994,0.0075019,Almond, Max Labeled Rate,Chlorpyrifos
2/1/1994,0.0058937,Almond, Max Labeled Rate,Chlorpyrifos
2/2/1994,0.0057557,Almond, Max Labeled Rate,Chlorpyrifos
2/3/1994,0.005656,Almond, Max Labeled Rate,Chlorpyrifos
2/4/1994,0.0055587,Almond, Max Labeled Rate,Chlorpyrifos
2/5/1994,0.0054635,Almond, Max Labeled Rate,Chlorpyrifos
2/6/1994,0.0053698,Almond, Max Labeled Rate,Chlorpyrifos
2/7/1994,0.0052776,Almond, Max Labeled Rate,Chlorpyrifos
2/8/1994,0.0051869,Almond, Max Labeled Rate,Chlorpyrifos
2/9/1994,1.7183,Almond, Max Labeled Rate,Chlorpyrifos
2/10/1994,0.047085,Almond, Max Labeled Rate,Chlorpyrifos
2/11/1994,0.0064598,Almond, Max Labeled Rate,Chlorpyrifos
2/12/1994,0.0053569,Almond, Max Labeled Rate,Chlorpyrifos
2/13/1994,0.0052409,Almond, Max Labeled Rate,Chlorpyrifos
2/14/1994,0.0051508,Almond, Max Labeled Rate,Chlorpyrifos
2/15/1994,0.0050625,Almond, Max Labeled Rate,Chlorpyrifos
2/16/1994,0.0049756,Almond, Max Labeled Rate,Chlorpyrifos
2/17/1994,0.0048902,Almond, Max Labeled Rate,Chlorpyrifos
2/18/1994,0.0048062,Almond, Max Labeled Rate,Chlorpyrifos
2/19/1994,0.0047234,Almond, Max Labeled Rate,Chlorpyrifos
2/20/1994,0.0046421,Almond, Max Labeled Rate,Chlorpyrifos
2/21/1994,0.0045615,Almond, Max Labeled Rate,Chlorpyrifos
2/22/1994,0.0044828,Almond, Max Labeled Rate,Chlorpyrifos
2/23/1994,0.0044056,Almond, Max Labeled Rate,Chlorpyrifos
2/24/1994,0.0043278,Almond, Max Labeled Rate,Chlorpyrifos
2/25/1994,0.0042529,Almond, Max Labeled Rate,Chlorpyrifos
2/26/1994,0.0041802,Almond, Max Labeled Rate,Chlorpyrifos
2/27/1994,0.0041089,Almond, Max Labeled Rate,Chlorpyrifos
2/28/1994,0.0040384,Almond, Max Labeled Rate,Chlorpyrifos
3/1/1994,0.0039688,Almond, Max Labeled Rate,Chlorpyrifos
3/2/1994,0.0039004,Almond, Max Labeled Rate,Chlorpyrifos
3/3/1994,0.4749,Almond, Max Labeled Rate,Chlorpyrifos
3/4/1994,0.045693,Almond, Max Labeled Rate,Chlorpyrifos
3/5/1994,0.0048862,Almond, Max Labeled Rate,Chlorpyrifos
3/6/1994,0.0038085,Almond, Max Labeled Rate,Chlorpyrifos
3/7/1994,0.0037181,Almond, Max Labeled Rate,Chlorpyrifos
3/8/1994,0.014728,Almond, Max Labeled Rate,Chlorpyrifos
3/9/1994,0.0038672,Almond, Max Labeled Rate,Chlorpyrifos
3/10/1994,38.59,Almond, Max Labeled Rate,Chlorpyrifos
3/11/1994,0.45556,Almond, Max Labeled Rate,Chlorpyrifos
3/12/1994,0.025555,Almond, Max Labeled Rate,Chlorpyrifos
3/13/1994,0.014613,Almond, Max Labeled Rate,Chlorpyrifos
3/14/1994,0.014099,Almond, Max Labeled Rate,Chlorpyrifos
3/15/1994,0.013848,Almond, Max Labeled Rate,Chlorpyrifos
3/16/1994,0.013604,Almond, Max Labeled Rate,Chlorpyrifos
3/17/1994,0.013369,Almond, Max Labeled Rate,Chlorpyrifos
3/18/1994,0.013138,Almond, Max Labeled Rate,Chlorpyrifos
3/19/1994,0.012906,Almond, Max Labeled Rate,Chlorpyrifos
3/20/1994,0.012685,Almond, Max Labeled Rate,Chlorpyrifos
3/21/1994,0.012466,Almond, Max Labeled Rate,Chlorpyrifos
3/22/1994,7.2292,Almond, Max Labeled Rate,Chlorpyrifos
3/23/1994,0.16992,Almond, Max Labeled Rate,Chlorpyrifos
3/24/1994,0.017806,Almond, Max Labeled Rate,Chlorpyrifos
3/25/1994,0.013783,Almond, Max Labeled Rate,Chlorpyrifos
3/26/1994,0.013451,Almond, Max Labeled Rate,Chlorpyrifos
3/27/1994,0.013211,Almond, Max Labeled Rate,Chlorpyrifos
3/28/1994,3.4188,Almond, Max Labeled Rate,Chlorpyrifos
3/29/1994,0.092497,Almond, Max Labeled Rate,Chlorpyrifos
3/30/1994,0.01548,Almond, Max Labeled Rate,Chlorpyrifos
3/31/1994,0.013336,Almond, Max Labeled Rate,Chlorpyrifos
4/1/1994,0.013057,Almond, Max Labeled Rate,Chlorpyrifos
4/2/1994,0.012828,Almond, Max Labeled Rate,Chlorpyrifos
4/3/1994,0.012604,Almond, Max Labeled Rate,Chlorpyrifos
4/4/1994,0.012379,Almond, Max Labeled Rate,Chlorpyrifos
4/5/1994,0.012165,Almond, Max Labeled Rate,Chlorpyrifos
4/6/1994,0.011953,Almond, Max Labeled Rate,Chlorpyrifos
4/7/1994,7.3404,Almond, Max Labeled Rate,Chlorpyrifos
4/8/1994,0.1651,Almond, Max Labeled Rate,Chlorpyrifos
4/9/1994,0.017222,Almond, Max Labeled Rate,Chlorpyrifos
4/10/1994,0.013312,Almond, Max Labeled Rate,Chlorpyrifos
4/11/1994,0.50392,Almond, Max Labeled Rate,Chlorpyrifos
4/12/1994,0.024922,Almond, Max Labeled Rate,Chlorpyrifos
4/13/1994,0.012969,Almond, Max Labeled Rate,Chlorpyrifos
4/14/1994,21.709,Almond, Max Labeled Rate,Chlorpyrifos
4/15/1994,0.2631,Almond, Max Labeled Rate,Chlorpyrifos
4/16/1994,0.024308,Almond, Max Labeled Rate,Chlorpyrifos
4/17/1994,2.5449,Almond, Max Labeled Rate,Chlorpyrifos
4/18/1994,0.076139,Almond, Max Labeled Rate,Chlorpyrifos
4/19/1994,0.019443,Almond, Max Labeled Rate,Chlorpyrifos
4/20/1994,0.017721,Almond, Max Labeled Rate,Chlorpyrifos
4/21/1994,0.017372,Almond, Max Labeled Rate,Chlorpyrifos
4/22/1994,0.017063,Almond, Max Labeled Rate,Chlorpyrifos
4/23/1994,0.016761,Almond, Max Labeled Rate,Chlorpyrifos
4/24/1994,0.016464,Almond, Max Labeled Rate,Chlorpyrifos
4/25/1994,0.016173,Almond, Max Labeled Rate,Chlorpyrifos
4/26/1994,0.015883,Almond, Max Labeled Rate,Chlorpyrifos
4/27/1994,0.0156,Almond, Max Labeled Rate,Chlorpyrifos
4/28/1994,0.015321,Almond, Max Labeled Rate,Chlorpyrifos
4/29/1994,0.015048,Almond, Max Labeled Rate,Chlorpyrifos
4/30/1994,0.014778,Almond, Max Labeled Rate,Chlorpyrifos
5/1/1994,3.3521,Almond, Max Labeled Rate,Chlorpyrifos
5/2/1994,0.08845,Almond, Max Labeled Rate,Chlorpyrifos
5/3/1994,0.016777,Almond, Max Labeled Rate,Chlorpyrifos
5/4/1994,0.014736,Almond, Max Labeled Rate,Chlorpyrifos
5/5/1994,0.014428,Almond, Max Labeled Rate,Chlorpyrifos
5/6/1994,0.014166,Almond, Max Labeled Rate,Chlorpyrifos
5/7/1994,0.013913,Almond, Max Labeled Rate,Chlorpyrifos
5/8/1994,0.099348,Almond, Max Labeled Rate,Chlorpyrifos
5/9/1994,0.015552,Almond, Max Labeled Rate,Chlorpyrifos
5/10/1994,0.013251,Almond, Max Labeled Rate,Chlorpyrifos
5/11/1994,0.012962,Almond, Max Labeled Rate,Chlorpyrifos
5/12/1994,0.012725,Almond, Max Labeled Rate,Chlorpyrifos
5/13/1994,0.012493,Almond, Max Labeled Rate,Chlorpyrifos
5/14/1994,0.012271,Almond, Max Labeled Rate,Chlorpyrifos
5/15/1994,0.012052,Almond, Max Labeled Rate,Chlorpyrifos
5/16/1994,0.011829,Almond, Max Labeled Rate,Chlorpyrifos
5/17/1994,0.011617,Almond, Max Labeled Rate,Chlorpyrifos
5/18/1994,0.01141,Almond, Max Labeled Rate,Chlorpyrifos
5/19/1994,0.011204,Almond, Max Labeled Rate,Chlorpyrifos
5/20/1994,0.011003,Almond, Max Labeled Rate,Chlorpyrifos
5/21/1994,0.010806,Almond, Max Labeled Rate,Chlorpyrifos
5/22/1994,0.01061,Almond, Max Labeled Rate,Chlorpyrifos
5/23/1994,0.010417,Almond, Max Labeled Rate,Chlorpyrifos
5/24/1994,0.010227,Almond, Max Labeled Rate,Chlorpyrifos
5/25/1994,0.01004,Almond, Max Labeled Rate,Chlorpyrifos
5/26/1994,0.0098521,Almond, Max Labeled Rate,Chlorpyrifos
5/27/1994,0.0096716,Almond, Max Labeled Rate,Chlorpyrifos
5/28/1994,0.0095007,Almond, Max Labeled Rate,Chlorpyrifos
5/29/1994,0.00933,Almond, Max Labeled Rate,Chlorpyrifos
5/30/1994,0.0091599,Almond, Max Labeled Rate,Chlorpyrifos
5/31/1994,0.0089924,Almond, Max Labeled Rate,Chlorpyrifos
6/1/1994,0.008828,Almond, Max Labeled Rate,Chlorpyrifos
6/2/1994,0.0086668,Almond, Max Labeled Rate,Chlorpyrifos
6/3/1994,0.0085092,Almond, Max Labeled Rate,Chlorpyrifos
6/4/1994,0.0083552,Almond, Max Labeled Rate,Chlorpyrifos
6/5/1994,0.008202,Almond, Max Labeled Rate,Chlorpyrifos
6/6/1994,0.0080498,Almond, Max Labeled Rate,Chlorpyrifos
6/7/1994,0.0079002,Almond, Max Labeled Rate,Chlorpyrifos
6/8/1994,0.0077557,Almond, Max Labeled Rate,Chlorpyrifos
6/9/1994,0.0076142,Almond, Max Labeled Rate,Chlorpyrifos
6/10/1994,0.0074754,Almond, Max Labeled Rate,Chlorpyrifos
6/11/1994,0.0073359,Almond, Max Labeled Rate,Chlorpyrifos
6/12/1994,3.2576,Almond, Max Labeled Rate,Chlorpyrifos
6/13/1994,0.10036,Almond, Max Labeled Rate,Chlorpyrifos
6/14/1994,0.43628,Almond, Max Labeled Rate,Chlorpyrifos
6/15/1994,0.018176,Almond, Max Labeled Rate,Chlorpyrifos
6/16/1994,0.0079604,Almond, Max Labeled Rate,Chlorpyrifos
6/17/1994,0.0075677,Almond, Max Labeled Rate,Chlorpyrifos
6/18/1994,0.0074182,Almond, Max Labeled Rate,Chlorpyrifos
6/19/1994,0.0072769,Almond, Max Labeled Rate,Chlorpyrifos
6/20/1994,0.0071403,Almond, Max Labeled Rate,Chlorpyrifos
6/21/1994,0.0070032,Almond, Max Labeled Rate,Chlorpyrifos
6/22/1994,0.00687,Almond, Max Labeled Rate,Chlorpyrifos
6/23/1994,0.0067423,Almond, Max Labeled Rate,Chlorpyrifos
6/24/1994,0.0066145,Almond, Max Labeled Rate,Chlorpyrifos
6/25/1994,0.0064858,Almond, Max Labeled Rate,Chlorpyrifos
6/26/1994,0.0063612,Almond, Max Labeled Rate,Chlorpyrifos
6/27/1994,0.0062414,Almond, Max Labeled Rate,Chlorpyrifos
6/28/1994,0.0061196,Almond, Max Labeled Rate,Chlorpyrifos
6/29/1994,0.0060049,Almond, Max Labeled Rate,Chlorpyrifos
6/30/1994,0.0058903,Almond, Max Labeled Rate,Chlorpyrifos
7/1/1994,0.0057783,Almond, Max Labeled Rate,Chlorpyrifos
7/2/1994,0.0056683,Almond, Max Labeled Rate,Chlorpyrifos
7/3/1994,0.0055599,Almond, Max Labeled Rate,Chlorpyrifos
7/4/1994,0.0054539,Almond, Max Labeled Rate,Chlorpyrifos
7/5/1994,0.0053471,Almond, Max Labeled Rate,Chlorpyrifos
7/6/1994,0.0052441,Almond, Max Labeled Rate,Chlorpyrifos
7/7/1994,0.0051442,Almond, Max Labeled Rate,Chlorpyrifos
7/8/1994,0.70274,Almond, Max Labeled Rate,Chlorpyrifos
7/9/1994,0.021501,Almond, Max Labeled Rate,Chlorpyrifos
7/10/1994,0.0054507,Almond, Max Labeled Rate,Chlorpyrifos
7/11/1994,0.0049596,Almond, Max Labeled Rate,Chlorpyrifos
7/12/1994,0.0048546,Almond, Max Labeled Rate,Chlorpyrifos
7/13/1994,0.0047599,Almond, Max Labeled Rate,Chlorpyrifos
7/14/1994,0.0046679,Almond, Max Labeled Rate,Chlorpyrifos
7/15/1994,0.0045763,Almond, Max Labeled Rate,Chlorpyrifos
7/16/1994,0.0044872,Almond, Max Labeled Rate,Chlorpyrifos
7/17/1994,0.0044017,Almond, Max Labeled Rate,Chlorpyrifos
7/18/1994,0.0043154,Almond, Max Labeled Rate,Chlorpyrifos
7/19/1994,0.0042316,Almond, Max Labeled Rate,Chlorpyrifos
7/20/1994,0.0041494,Almond, Max Labeled Rate,Chlorpyrifos
7/21/1994,0.074786,Almond, Max Labeled Rate,Chlorpyrifos
7/22/1994,0.39846,Almond, Max Labeled Rate,Chlorpyrifos
7/23/1994,4.5221,Almond, Max Labeled Rate,Chlorpyrifos
7/24/1994,0.074716,Almond, Max Labeled Rate,Chlorpyrifos
7/25/1994,0.0068783,Almond, Max Labeled Rate,Chlorpyrifos
7/26/1994,0.0051056,Almond, Max Labeled Rate,Chlorpyrifos
7/27/1994,0.13168,Almond, Max Labeled Rate,Chlorpyrifos
7/28/1994,0.0079891,Almond, Max Labeled Rate,Chlorpyrifos
7/29/1994,0.0048884,Almond, Max Labeled Rate,Chlorpyrifos
7/30/1994,0.0047191,Almond, Max Labeled Rate,Chlorpyrifos
7/31/1994,0.004626,Almond, Max Labeled Rate,Chlorpyrifos
8/1/1994,0.0045352,Almond, Max Labeled Rate,Chlorpyrifos
8/2/1994,0.0044449,Almond, Max Labeled Rate,Chlorpyrifos
8/3/1994,0.004358,Almond, Max Labeled Rate,Chlorpyrifos
8/4/1994,0.0042725,Almond, Max Labeled Rate,Chlorpyrifos
8/5/1994,0.0041896,Almond, Max Labeled Rate,Chlorpyrifos
8/6/1994,0.0041076,Almond, Max Labeled Rate,Chlorpyrifos
8/7/1994,0.0040306,Almond, Max Labeled Rate,Chlorpyrifos
8/8/1994,0.0039525,Almond, Max Labeled Rate,Chlorpyrifos
8/9/1994,0.0038752,Almond, Max Labeled Rate,Chlorpyrifos
8/10/1994,0.0037998,Almond, Max Labeled Rate,Chlorpyrifos
8/11/1994,0.0037274,Almond, Max Labeled Rate,Chlorpyrifos
8/12/1994,0.0036553,Almond, Max Labeled Rate,Chlorpyrifos
8/13/1994,0.0035827,Almond, Max Labeled Rate,Chlorpyrifos
8/14/1994,2.8972,Almond, Max Labeled Rate,Chlorpyrifos
8/15/1994,0.072245,Almond, Max Labeled Rate,Chlorpyrifos
8/16/1994,0.0058981,Almond, Max Labeled Rate,Chlorpyrifos
8/17/1994,0.0041823,Almond, Max Labeled Rate,Chlorpyrifos
8/18/1994,15.908,Almond, Max Labeled Rate,Chlorpyrifos
8/19/1994,0.17854,Almond, Max Labeled Rate,Chlorpyrifos
8/20/1994,0.012682,Almond, Max Labeled Rate,Chlorpyrifos
8/21/1994,0.0084211,Almond, Max Labeled Rate,Chlorpyrifos
8/22/1994,0.91394,Almond, Max Labeled Rate,Chlorpyrifos
8/23/1994,0.052555,Almond, Max Labeled Rate,Chlorpyrifos
8/24/1994,0.0092112,Almond, Max Labeled Rate,Chlorpyrifos
8/25/1994,0.0079903,Almond, Max Labeled Rate,Chlorpyrifos
8/26/1994,0.0078129,Almond, Max Labeled Rate,Chlorpyrifos
8/27/1994,0.0076634,Almond, Max Labeled Rate,Chlorpyrifos
8/28/1994,0.007515,Almond, Max Labeled Rate,Chlorpyrifos
8/29/1994,0.0073694,Almond, Max Labeled Rate,Chlorpyrifos
8/30/1994,0.0072306,Almond, Max Labeled Rate,Chlorpyrifos
8/31/1994,0.0070944,Almond, Max Labeled Rate,Chlorpyrifos
9/1/1994,0.0069585,Almond, Max Labeled Rate,Chlorpyrifos
9/2/1994,0.0068275,Almond, Max Labeled Rate,Chlorpyrifos
9/3/1994,0.0067,Almond, Max Labeled Rate,Chlorpyrifos
9/4/1994,0.0065728,Almond, Max Labeled Rate,Chlorpyrifos
9/5/1994,0.0064472,Almond, Max Labeled Rate,Chlorpyrifos
9/6/1994,0.0063251,Almond, Max Labeled Rate,Chlorpyrifos
9/7/1994,0.0062057,Almond, Max Labeled Rate,Chlorpyrifos
9/8/1994,0.0060887,Almond, Max Labeled Rate,Chlorpyrifos
9/9/1994,0.0059741,Almond, Max Labeled Rate,Chlorpyrifos
9/10/1994,0.0058615,Almond, Max Labeled Rate,Chlorpyrifos
9/11/1994,0.0057511,Almond, Max Labeled Rate,Chlorpyrifos
9/12/1994,0.0056439,Almond, Max Labeled Rate,Chlorpyrifos
9/13/1994,0.005538,Almond, Max Labeled Rate,Chlorpyrifos
9/14/1994,0.0054344,Almond, Max Labeled Rate,Chlorpyrifos
9/15/1994,0.0053337,Almond, Max Labeled Rate,Chlorpyrifos
9/16/1994,0.0052329,Almond, Max Labeled Rate,Chlorpyrifos
9/17/1994,0.0051336,Almond, Max Labeled Rate,Chlorpyrifos
9/18/1994,0.0050357,Almond, Max Labeled Rate,Chlorpyrifos
9/19/1994,0.0049429,Almond, Max Labeled Rate,Chlorpyrifos
9/20/1994,0.0048522,Almond, Max Labeled Rate,Chlorpyrifos
9/21/1994,0.0047624,Almond, Max Labeled Rate,Chlorpyrifos
9/22/1994,0.0046721,Almond, Max Labeled Rate,Chlorpyrifos
9/23/1994,0.0045819,Almond, Max Labeled Rate,Chlorpyrifos
9/24/1994,0.0044984,Almond, Max Labeled Rate,Chlorpyrifos
9/25/1994,0.0044157,Almond, Max Labeled Rate,Chlorpyrifos
9/26/1994,0.0043317,Almond, Max Labeled Rate,Chlorpyrifos
9/27/1994,2.7721,Almond, Max Labeled Rate,Chlorpyrifos
9/28/1994,4.717,Almond, Max Labeled Rate,Chlorpyrifos
9/29/1994,0.089734,Almond, Max Labeled Rate,Chlorpyrifos
9/30/1994,0.0081948,Almond, Max Labeled Rate,Chlorpyrifos
10/1/1994,0.0060708,Almond, Max Labeled Rate,Chlorpyrifos
10/2/1994,0.14751,Almond, Max Labeled Rate,Chlorpyrifos
10/3/1994,0.0093022,Almond, Max Labeled Rate,Chlorpyrifos
10/4/1994,0.0058172,Almond, Max Labeled Rate,Chlorpyrifos
10/5/1994,0.0056279,Almond, Max Labeled Rate,Chlorpyrifos
10/6/1994,0.0055229,Almond, Max Labeled Rate,Chlorpyrifos
10/7/1994,0.0054213,Almond, Max Labeled Rate,Chlorpyrifos
10/8/1994,0.0053208,Almond, Max Labeled Rate,Chlorpyrifos
10/9/1994,0.0052221,Almond, Max Labeled Rate,Chlorpyrifos
10/10/1994,0.0051254,Almond, Max Labeled Rate,Chlorpyrifos
10/11/1994,0.0050323,Almond, Max Labeled Rate,Chlorpyrifos
10/12/1994,0.0049411,Almond, Max Labeled Rate,Chlorpyrifos
10/13/1994,0.0048509,Almond, Max Labeled Rate,Chlorpyrifos
10/14/1994,0.0047622,Almond, Max Labeled Rate,Chlorpyrifos
10/15/1994,0.0046748,Almond, Max Labeled Rate,Chlorpyrifos
10/16/1994,0.0045896,Almond, Max Labeled Rate,Chlorpyrifos
10/17/1994,0.0045067,Almond, Max Labeled Rate,Chlorpyrifos
10/18/1994,0.0044254,Almond, Max Labeled Rate,Chlorpyrifos
10/19/1994,0.004345,Almond, Max Labeled Rate,Chlorpyrifos
10/20/1994,0.0042661,Almond, Max Labeled Rate,Chlorpyrifos
10/21/1994,0.0041882,Almond, Max Labeled Rate,Chlorpyrifos
10/22/1994,0.0041128,Almond, Max Labeled Rate,Chlorpyrifos
10/23/1994,0.0040387,Almond, Max Labeled Rate,Chlorpyrifos
10/24/1994,0.0039653,Almond, Max Labeled Rate,Chlorpyrifos
10/25/1994,0.0038938,Almond, Max Labeled Rate,Chlorpyrifos
10/26/1994,0.0038238,Almond, Max Labeled Rate,Chlorpyrifos
10/27/1994,0.003755,Almond, Max Labeled Rate,Chlorpyrifos
10/28/1994,0.0036876,Almond, Max Labeled Rate,Chlorpyrifos
10/29/1994,0.003621,Almond, Max Labeled Rate,Chlorpyrifos
10/30/1994,0.0035561,Almond, Max Labeled Rate,Chlorpyrifos
10/31/1994,0.0034925,Almond, Max Labeled Rate,Chlorpyrifos
11/1/1994,0.0034291,Almond, Max Labeled Rate,Chlorpyrifos
11/2/1994,1.605,Almond, Max Labeled Rate,Chlorpyrifos
11/3/1994,0.038105,Almond, Max Labeled Rate,Chlorpyrifos
11/4/1994,0.0045585,Almond, Max Labeled Rate,Chlorpyrifos
11/5/1994,0.0036601,Almond, Max Labeled Rate,Chlorpyrifos
11/6/1994,0.0035735,Almond, Max Labeled Rate,Chlorpyrifos
11/7/1994,0.0035079,Almond, Max Labeled Rate,Chlorpyrifos
11/8/1994,0.0034454,Almond, Max Labeled Rate,Chlorpyrifos
11/9/1994,0.0033839,Almond, Max Labeled Rate,Chlorpyrifos
11/10/1994,0.0033218,Almond, Max Labeled Rate,Chlorpyrifos
11/11/1994,0.0032626,Almond, Max Labeled Rate,Chlorpyrifos
11/12/1994,0.0032049,Almond, Max Labeled Rate,Chlorpyrifos
11/13/1994,0.0031475,Almond, Max Labeled Rate,Chlorpyrifos
11/14/1994,0.0030908,Almond, Max Labeled Rate,Chlorpyrifos
11/15/1994,0.0030352,Almond, Max Labeled Rate,Chlorpyrifos
11/16/1994,0.0029808,Almond, Max Labeled Rate,Chlorpyrifos
11/17/1994,0.0029272,Almond, Max Labeled Rate,Chlorpyrifos
11/18/1994,0.0028747,Almond, Max Labeled Rate,Chlorpyrifos
11/19/1994,0.002823,Almond, Max Labeled Rate,Chlorpyrifos
11/20/1994,0.0027729,Almond, Max Labeled Rate,Chlorpyrifos
11/21/1994,0.0027228,Almond, Max Labeled Rate,Chlorpyrifos
11/22/1994,0.034627,Almond, Max Labeled Rate,Chlorpyrifos
11/23/1994,0.0034238,Almond, Max Labeled Rate,Chlorpyrifos
11/24/1994,0.0026085,Almond, Max Labeled Rate,Chlorpyrifos
11/25/1994,0.0025434,Almond, Max Labeled Rate,Chlorpyrifos
11/26/1994,0.0024978,Almond, Max Labeled Rate,Chlorpyrifos
11/27/1994,0.0024535,Almond, Max Labeled Rate,Chlorpyrifos
11/28/1994,2.4887,Almond, Max Labeled Rate,Chlorpyrifos
11/29/1994,0.048951,Almond, Max Labeled Rate,Chlorpyrifos
11/30/1994,0.0041724,Almond, Max Labeled Rate,Chlorpyrifos
12/1/1994,0.0030093,Almond, Max Labeled Rate,Chlorpyrifos
12/2/1994,0.0029289,Almond, Max Labeled Rate,Chlorpyrifos
12/3/1994,0.0028766,Almond, Max Labeled Rate,Chlorpyrifos
12/4/1994,0.0028258,Almond, Max Labeled Rate,Chlorpyrifos
12/5/1994,0.0028909,Almond, Max Labeled Rate,Chlorpyrifos
12/6/1994,1.8988,Almond, Max Labeled Rate,Chlorpyrifos
12/7/1994,0.039587,Almond, Max Labeled Rate,Chlorpyrifos
12/8/1994,0.0040765,Almond, Max Labeled Rate,Chlorpyrifos
12/9/1994,0.0031398,Almond, Max Labeled Rate,Chlorpyrifos
12/10/1994,0.0030633,Almond, Max Labeled Rate,Chlorpyrifos
12/11/1994,0.41828,Almond, Max Labeled Rate,Chlorpyrifos
12/12/1994,0.012801,Almond, Max Labeled Rate,Chlorpyrifos
12/13/1994,0.0032652,Almond, Max Labeled Rate,Chlorpyrifos
12/14/1994,0.0029765,Almond, Max Labeled Rate,Chlorpyrifos
12/15/1994,0.0029186,Almond, Max Labeled Rate,Chlorpyrifos
12/16/1994,0.0028675,Almond, Max Labeled Rate,Chlorpyrifos
12/17/1994,0.0028171,Almond, Max Labeled Rate,Chlorpyrifos
12/18/1994,0.002768,Almond, Max Labeled Rate,Chlorpyrifos
12/19/1994,0.0027198,Almond, Max Labeled Rate,Chlorpyrifos
12/20/1994,0.0026726,Almond, Max Labeled Rate,Chlorpyrifos
12/21/1994,0.0026261,Almond, Max Labeled Rate,Chlorpyrifos
12/22/1994,0.0025803,Almond, Max Labeled Rate,Chlorpyrifos
12/23/1994,0.0025354,Almond, Max Labeled Rate,Chlorpyrifos
12/24/1994,0.0024908,Almond, Max Labeled Rate,Chlorpyrifos
12/25/1994,0.072742,Almond, Max Labeled Rate,Chlorpyrifos
12/26/1994,0.0041506,Almond, Max Labeled Rate,Chlorpyrifos
12/27/1994,0.0024263,Almond, Max Labeled Rate,Chlorpyrifos
12/28/1994,0.0023429,Almond, Max Labeled Rate,Chlorpyrifos
12/29/1994,0.0023011,Almond, Max Labeled Rate,Chlorpyrifos
12/30/1994,0.0022611,Almond, Max Labeled Rate,Chlorpyrifos
12/31/1994,0.0022218,Almond, Max Labeled Rate,Chlorpyrifos
1/1/1995,0.48366,Almond, Max Labeled Rate,Chlorpyrifos
1/2/1995,0.21623,Almond, Max Labeled Rate,Chlorpyrifos
1/3/1995,0.0074308,Almond, Max Labeled Rate,Chlorpyrifos
1/4/1995,0.002393,Almond, Max Labeled Rate,Chlorpyrifos
1/5/1995,0.0022293,Almond, Max Labeled Rate,Chlorpyrifos
1/6/1995,0.0021877,Almond, Max Labeled Rate,Chlorpyrifos
1/7/1995,0.14576,Almond, Max Labeled Rate,Chlorpyrifos
1/8/1995,0.0056249,Almond, Max Labeled Rate,Chlorpyrifos
1/9/1995,0.0022035,Almond, Max Labeled Rate,Chlorpyrifos
1/10/1995,0.0020827,Almond, Max Labeled Rate,Chlorpyrifos
1/11/1995,0.0020446,Almond, Max Labeled Rate,Chlorpyrifos
1/12/1995,0.0020087,Almond, Max Labeled Rate,Chlorpyrifos
1/13/1995,0.0019736,Almond, Max Labeled Rate,Chlorpyrifos
1/14/1995,0.0019399,Almond, Max Labeled Rate,Chlorpyrifos
1/15/1995,0.0019063,Almond, Max Labeled Rate,Chlorpyrifos
1/16/1995,0.01173,Almond, Max Labeled Rate,Chlorpyrifos
1/17/1995,0.002087,Almond, Max Labeled Rate,Chlorpyrifos
1/18/1995,0.0018174,Almond, Max Labeled Rate,Chlorpyrifos
1/19/1995,0.00178,Almond, Max Labeled Rate,Chlorpyrifos
1/20/1995,0.0017489,Almond, Max Labeled Rate,Chlorpyrifos
1/21/1995,9.0138,Almond, Max Labeled Rate,Chlorpyrifos
1/22/1995,0.14693,Almond, Max Labeled Rate,Chlorpyrifos
1/23/1995,0.0078093,Almond, Max Labeled Rate,Chlorpyrifos
1/24/1995,0.0042791,Almond, Max Labeled Rate,Chlorpyrifos
1/25/1995,0.0041204,Almond, Max Labeled Rate,Chlorpyrifos
1/26/1995,0.0040467,Almond, Max Labeled Rate,Chlorpyrifos
1/27/1995,0.0039763,Almond, Max Labeled Rate,Chlorpyrifos
1/28/1995,0.0039072,Almond, Max Labeled Rate,Chlorpyrifos
1/29/1995,0.0038393,Almond, Max Labeled Rate,Chlorpyrifos
1/30/1995,0.0037726,Almond, Max Labeled Rate,Chlorpyrifos
1/31/1995,0.0037071,Almond, Max Labeled Rate,Chlorpyrifos
2/1/1995,0.0036427,Almond, Max Labeled Rate,Chlorpyrifos
